Name,Code,Unit,ItemType,VatRate,SdRate
Salt,ITM00686,KG,raw,5,0
Sugar,ITM00687,KG,raw,5,0
Oil,ITM00688,KG,raw,0,0
Sugar,ITM00689,KG,raw,5,0
Sugar,ITM00690,KG,raw,0,0
Rice,ITM00691,KG,raw,0,0
Sugar,ITM00692,KG,raw,5,0
Rice,ITM00693,KG,raw,0,0
Salt,ITM00694,KG,raw,5,0
Wheat,ITM00695,KG,raw,0,0
Rice,ITM00696,KG,raw,5,0
Flour,ITM00697,KG,raw,5,0
Flour,ITM00698,KG,raw,0,0
Wheat,ITM00699,KG,raw,0,0
Salt,ITM00700,KG,raw,5,0
Oil,ITM00701,KG,raw,5,0
Sugar,ITM00702,KG,raw,0,0
Sugar,ITM00703,KG,raw,5,0
Flour,ITM00704,KG,raw,0,0
Rice,ITM00705,KG,raw,0,0
Flour,ITM00706,KG,raw,0,0
Sugar,ITM00707,KG,raw,5,0
Sugar,ITM00708,KG,raw,5,0
Oil,ITM00709,KG,raw,5,0
Sugar,ITM00710,KG,raw,5,0
Wheat,ITM00711,KG,raw,5,0
Salt,ITM00712,KG,raw,5,0
Sugar,ITM00713,KG,raw,0,0
Salt,ITM00714,KG,raw,0,0
Wheat,ITM00715,KG,raw,5,0
Wheat,ITM00716,KG,raw,0,0
Oil,ITM00717,KG,raw,0,0
Salt,ITM00718,KG,raw,0,0
Rice,ITM00719,KG,raw,0,0
Salt,ITM00720,KG,raw,5,0
Salt,ITM00721,KG,raw,0,0
Wheat,ITM00722,KG,raw,5,0
Rice,ITM00723,KG,raw,0,0
Salt,ITM00724,KG,raw,0,0
Salt,ITM00725,KG,raw,0,0
Flour,ITM00726,KG,raw,5,0
Sugar,ITM00727,KG,raw,5,0
Rice,ITM00728,KG,raw,0,0
Flour,ITM00729,KG,raw,5,0
Oil,ITM00730,KG,raw,0,0
Flour,ITM00731,KG,raw,0,0
Wheat,ITM00732,KG,raw,0,0
Rice,ITM00733,KG,raw,0,0
Wheat,ITM00734,KG,raw,0,0
Flour,ITM00735,KG,raw,0,0
Wheat,ITM00736,KG,raw,5,0
Flour,ITM00737,KG,raw,5,0
Wheat,ITM00738,KG,raw,0,0
Wheat,ITM00739,KG,raw,0,0
Wheat,ITM00740,KG,raw,0,0
Wheat,ITM00741,KG,raw,5,0
Oil,ITM00742,KG,raw,0,0
Salt,ITM00743,KG,raw,0,0
Rice,ITM00744,KG,raw,0,0
Flour,ITM00745,KG,raw,0,0
Oil,ITM00746,KG,raw,0,0
Sugar,ITM00747,KG,raw,0,0
Oil,ITM00748,KG,raw,0,0
Wheat,ITM00749,KG,raw,0,0
Sugar,ITM00750,KG,raw,5,0
Salt,ITM00751,KG,raw,0,0
Sugar,ITM00752,KG,raw,0,0
Rice,ITM00753,KG,raw,0,0
Salt,ITM00754,KG,raw,5,0
Sugar,ITM00755,KG,raw,5,0
Flour,ITM00756,KG,raw,5,0
Salt,ITM00757,KG,raw,0,0
Wheat,ITM00758,KG,raw,0,0
Salt,ITM00759,KG,raw,0,0
Rice,ITM00760,KG,raw,5,0
Flour,ITM00761,KG,raw,0,0
Flour,ITM00762,KG,raw,0,0
Wheat,ITM00763,KG,raw,5,0
Rice,ITM00764,KG,raw,5,0
Oil,ITM00765,KG,raw,0,0
Salt,ITM00766,KG,raw,5,0
Sugar,ITM00767,KG,raw,0,0
Rice,ITM00768,KG,raw,0,0
Oil,ITM00769,KG,raw,5,0
Oil,ITM00770,KG,raw,5,0
Oil,ITM00771,KG,raw,5,0
Rice,ITM00772,KG,raw,5,0
Flour,ITM00773,KG,raw,5,0
Flour,ITM00774,KG,raw,0,0
Sugar,ITM00775,KG,raw,5,0
Salt,ITM00776,KG,raw,0,0
Rice,ITM00777,KG,raw,5,0
Rice,ITM00778,KG,raw,5,0
Oil,ITM00779,KG,raw,0,0
Flour,ITM00780,KG,raw,5,0
Rice,ITM00781,KG,raw,5,0
Wheat,ITM00782,KG,raw,5,0
Flour,ITM00783,KG,raw,5,0
Salt,ITM00784,KG,raw,5,0
Wheat,ITM00785,KG,raw,5,0
Salt,ITM00786,KG,raw,0,0
Oil,ITM00787,KG,raw,5,0
Sugar,ITM00788,KG,raw,0,0
Rice,ITM00789,KG,raw,0,0
Wheat,ITM00790,KG,raw,0,0
Flour,ITM00791,KG,raw,0,0
Sugar,ITM00792,KG,raw,0,0
Sugar,ITM00793,KG,raw,0,0
Sugar,ITM00794,KG,raw,5,0
Wheat,ITM00795,KG,raw,0,0
Sugar,ITM00796,KG,raw,0,0
Flour,ITM00797,KG,raw,0,0
Oil,ITM00798,KG,raw,5,0
Rice,ITM00799,KG,raw,0,0
Rice,ITM00800,KG,raw,0,0
Sugar,ITM00801,KG,raw,0,0
Rice,ITM00802,KG,raw,5,0
Sugar,ITM00803,KG,raw,0,0
Wheat,ITM00804,KG,raw,5,0
Flour,ITM00805,KG,raw,0,0
Salt,ITM00806,KG,raw,5,0
Rice,ITM00807,KG,raw,0,0
Wheat,ITM00808,KG,raw,0,0
Sugar,ITM00809,KG,raw,5,0
Flour,ITM00810,KG,raw,5,0
Oil,ITM00811,KG,raw,0,0
Wheat,ITM00812,KG,raw,5,0
Rice,ITM00813,KG,raw,0,0
Oil,ITM00814,KG,raw,5,0
Wheat,ITM00815,KG,raw,5,0
Oil,ITM00816,KG,raw,5,0
Salt,ITM00817,KG,raw,5,0
Oil,ITM00818,KG,raw,5,0
Flour,ITM00819,KG,raw,0,0
Sugar,ITM00820,KG,raw,0,0
Sugar,ITM00821,KG,raw,5,0
Wheat,ITM00822,KG,raw,5,0
Sugar,ITM00823,KG,raw,0,0
Salt,ITM00824,KG,raw,0,0
Rice,ITM00825,KG,raw,0,0
Wheat,ITM00826,KG,raw,0,0
Rice,ITM00827,KG,raw,5,0
Sugar,ITM00828,KG,raw,5,0
Wheat,ITM00829,KG,raw,5,0
Rice,ITM00830,KG,raw,0,0
Rice,ITM00831,KG,raw,5,0
Flour,ITM00832,KG,raw,5,0
Sugar,ITM00833,KG,raw,5,0
Rice,ITM00834,KG,raw,5,0
Salt,ITM00835,KG,raw,5,0
Salt,ITM00836,KG,raw,5,0
Salt,ITM00837,KG,raw,5,0
Wheat,ITM00838,KG,raw,0,0
Salt,ITM00839,KG,raw,0,0
Sugar,ITM00840,KG,raw,5,0
Salt,ITM00841,KG,raw,0,0
Wheat,ITM00842,KG,raw,0,0
Oil,ITM00843,KG,raw,5,0
Salt,ITM00844,KG,raw,5,0
Salt,ITM00845,KG,raw,5,0
Salt,ITM00846,KG,raw,0,0
Salt,ITM00847,KG,raw,0,0
Oil,ITM00848,KG,raw,5,0
Flour,ITM00849,KG,raw,5,0
Flour,ITM00850,KG,raw,5,0
Sugar,ITM00851,KG,raw,0,0
Flour,ITM00852,KG,raw,0,0
Wheat,ITM00853,KG,raw,5,0
Oil,ITM00854,KG,raw,5,0
Rice,ITM00855,KG,raw,5,0
Flour,ITM00856,KG,raw,0,0
Sugar,ITM00857,KG,raw,5,0
Sugar,ITM00858,KG,raw,0,0
Oil,ITM00859,KG,raw,0,0
Sugar,ITM00860,KG,raw,5,0
Sugar,ITM00861,KG,raw,5,0
Oil,ITM00862,KG,raw,0,0
Oil,ITM00863,KG,raw,0,0
Wheat,ITM00864,KG,raw,5,0
Oil,ITM00865,KG,raw,5,0
Rice,ITM00866,KG,raw,0,0
Oil,ITM00867,KG,raw,5,0
Wheat,ITM00868,KG,raw,0,0
Flour,ITM00869,KG,raw,5,0
Wheat,ITM00870,KG,raw,5,0
Salt,ITM00871,KG,raw,0,0
Salt,ITM00872,KG,raw,5,0
Rice,ITM00873,KG,raw,0,0
Sugar,ITM00874,KG,raw,5,0
Sugar,ITM00875,KG,raw,5,0
Rice,ITM00876,KG,raw,0,0
Rice,ITM00877,KG,raw,0,0
Salt,ITM00878,KG,raw,5,0
Sugar,ITM00879,KG,raw,5,0
Oil,ITM00880,KG,raw,5,0
Rice,ITM00881,KG,raw,0,0
Oil,ITM00882,KG,raw,5,0
Flour,ITM00883,KG,raw,0,0
Sugar,ITM00884,KG,raw,0,0
Oil,ITM00885,KG,raw,5,0
Sugar,ITM00886,KG,raw,5,0
Oil,ITM00887,KG,raw,0,0
Flour,ITM00888,KG,raw,5,0
Flour,ITM00889,KG,raw,0,0
Sugar,ITM00890,KG,raw,5,0
Salt,ITM00891,KG,raw,5,0
Oil,ITM00892,KG,raw,5,0
Rice,ITM00893,KG,raw,0,0
Sugar,ITM00894,KG,raw,0,0
Rice,ITM00895,KG,raw,0,0
Rice,ITM00896,KG,raw,0,0
Sugar,ITM00897,KG,raw,5,0
Wheat,ITM00898,KG,raw,5,0
Oil,ITM00899,KG,raw,0,0
Flour,ITM00900,KG,raw,0,0
Wheat,ITM00901,KG,raw,0,0
Wheat,ITM00902,KG,raw,0,0
Wheat,ITM00903,KG,raw,0,0
Rice,ITM00904,KG,raw,0,0
Flour,ITM00905,KG,raw,0,0
Flour,ITM00906,KG,raw,5,0
Flour,ITM00907,KG,raw,5,0
Oil,ITM00908,KG,raw,5,0
Wheat,ITM00909,KG,raw,0,0
Wheat,ITM00910,KG,raw,5,0
Rice,ITM00911,KG,raw,0,0
Oil,ITM00912,KG,raw,5,0
Flour,ITM00913,KG,raw,0,0
Wheat,ITM00914,KG,raw,5,0
Wheat,ITM00915,KG,raw,0,0
Flour,ITM00916,KG,raw,0,0
Wheat,ITM00917,KG,raw,5,0
Wheat,ITM00918,KG,raw,5,0
Flour,ITM00919,KG,raw,5,0
Rice,ITM00920,KG,raw,0,0
Rice,ITM00921,KG,raw,5,0
Oil,ITM00922,KG,raw,5,0
Wheat,ITM00923,KG,raw,0,0
Rice,ITM00924,KG,raw,0,0
Rice,ITM00925,KG,raw,0,0
Flour,ITM00926,KG,raw,0,0
Flour,ITM00927,KG,raw,5,0
Wheat,ITM00928,KG,raw,0,0
Wheat,ITM00929,KG,raw,0,0
Salt,ITM00930,KG,raw,0,0
Wheat,ITM00931,KG,raw,5,0
Wheat,ITM00932,KG,raw,5,0
Flour,ITM00933,KG,raw,0,0
Salt,ITM00934,KG,raw,0,0
Flour,ITM00935,KG,raw,5,0
Sugar,ITM00936,KG,raw,5,0
Oil,ITM00937,KG,raw,0,0
Flour,ITM00938,KG,raw,0,0
Sugar,ITM00939,KG,raw,5,0
Sugar,ITM00940,KG,raw,5,0
Wheat,ITM00941,KG,raw,0,0
Flour,ITM00942,KG,raw,5,0
Sugar,ITM00943,KG,raw,0,0
Rice,ITM00944,KG,raw,0,0
Salt,ITM00945,KG,raw,0,0
Rice,ITM00946,KG,raw,5,0
Oil,ITM00947,KG,raw,0,0
Wheat,ITM00948,KG,raw,5,0
Salt,ITM00949,KG,raw,5,0
Wheat,ITM00950,KG,raw,0,0
Wheat,ITM00951,KG,raw,5,0
Wheat,ITM00952,KG,raw,5,0
Flour,ITM00953,KG,raw,0,0
Wheat,ITM00954,KG,raw,5,0
Salt,ITM00955,KG,raw,5,0
Rice,ITM00956,KG,raw,5,0
Salt,ITM00957,KG,raw,0,0
Rice,ITM00958,KG,raw,0,0
Sugar,ITM00959,KG,raw,0,0
Oil,ITM00960,KG,raw,0,0
Salt,ITM00961,KG,raw,0,0
Oil,ITM00962,KG,raw,0,0
Wheat,ITM00963,KG,raw,0,0
Rice,ITM00964,KG,raw,0,0
Oil,ITM00965,KG,raw,5,0
Sugar,ITM00966,KG,raw,0,0
Salt,ITM00967,KG,raw,0,0
Salt,ITM00968,KG,raw,0,0
Salt,ITM00969,KG,raw,0,0
Rice,ITM00970,KG,raw,0,0
Flour,ITM00971,KG,raw,0,0
Flour,ITM00972,KG,raw,0,0
Salt,ITM00973,KG,raw,5,0
Sugar,ITM00974,KG,raw,5,0
Wheat,ITM00975,KG,raw,5,0
Flour,ITM00976,KG,raw,0,0
Salt,ITM00977,KG,raw,5,0
Oil,ITM00978,KG,raw,0,0
Sugar,ITM00979,KG,raw,0,0
Sugar,ITM00980,KG,raw,0,0
Sugar,ITM00981,KG,raw,0,0
Wheat,ITM00982,KG,raw,5,0
Sugar,ITM00983,KG,raw,0,0
Wheat,ITM00984,KG,raw,0,0
Rice,ITM00985,KG,raw,5,0
Rice,ITM00986,KG,raw,5,0
Salt,ITM00987,KG,raw,0,0
Wheat,ITM00988,KG,raw,5,0
Oil,ITM00989,KG,raw,0,0
Wheat,ITM00990,KG,raw,5,0
Sugar,ITM00991,KG,raw,5,0
Oil,ITM00992,KG,raw,0,0
Rice,ITM00993,KG,raw,0,0
Oil,ITM00994,KG,raw,0,0
Sugar,ITM00995,KG,raw,5,0
Sugar,ITM00996,KG,raw,5,0
Wheat,ITM00997,KG,raw,0,0
Sugar,ITM00998,KG,raw,0,0
Flour,ITM00999,KG,raw,0,0
Sugar,ITM01000,KG,raw,5,0
Sugar,ITM01001,KG,raw,0,0
Sugar,ITM01002,KG,raw,5,0
Oil,ITM01003,KG,raw,5,0
Oil,ITM01004,KG,raw,0,0
Rice,ITM01005,KG,raw,0,0
Salt,ITM01006,KG,raw,0,0
Flour,ITM01007,KG,raw,5,0
Wheat,ITM01008,KG,raw,0,0
Salt,ITM01009,KG,raw,5,0
Flour,ITM01010,KG,raw,0,0
Wheat,ITM01011,KG,raw,5,0
Wheat,ITM01012,KG,raw,5,0
Oil,ITM01013,KG,raw,5,0
Sugar,ITM01014,KG,raw,5,0
Salt,ITM01015,KG,raw,5,0
Flour,ITM01016,KG,raw,5,0
Sugar,ITM01017,KG,raw,0,0
Sugar,ITM01018,KG,raw,0,0
Oil,ITM01019,KG,raw,5,0
Salt,ITM01020,KG,raw,5,0
Wheat,ITM01021,KG,raw,5,0
Sugar,ITM01022,KG,raw,5,0
Oil,ITM01023,KG,raw,0,0
Sugar,ITM01024,KG,raw,0,0
Rice,ITM01025,KG,raw,5,0
Oil,ITM01026,KG,raw,5,0
Flour,ITM01027,KG,raw,5,0
Flour,ITM01028,KG,raw,5,0
Wheat,ITM01029,KG,raw,5,0
Oil,ITM01030,KG,raw,0,0
Wheat,ITM01031,KG,raw,0,0
Sugar,ITM01032,KG,raw,0,0
Oil,ITM01033,KG,raw,5,0
Rice,ITM01034,KG,raw,0,0
Wheat,ITM01035,KG,raw,5,0
Oil,ITM01036,KG,raw,5,0
Oil,ITM01037,KG,raw,0,0
Flour,ITM01038,KG,raw,5,0
Rice,ITM01039,KG,raw,0,0
Sugar,ITM01040,KG,raw,0,0
Flour,ITM01041,KG,raw,5,0
Wheat,ITM01042,KG,raw,0,0
Sugar,ITM01043,KG,raw,5,0
Salt,ITM01044,KG,raw,5,0
Sugar,ITM01045,KG,raw,0,0
Sugar,ITM01046,KG,raw,0,0
Sugar,ITM01047,KG,raw,0,0
Oil,ITM01048,KG,raw,5,0
Rice,ITM01049,KG,raw,5,0
Flour,ITM01050,KG,raw,5,0
Flour,ITM01051,KG,raw,5,0
Wheat,ITM01052,KG,raw,5,0
Oil,ITM01053,KG,raw,0,0
Oil,ITM01054,KG,raw,5,0
Wheat,ITM01055,KG,raw,0,0
Sugar,ITM01056,KG,raw,0,0
Flour,ITM01057,KG,raw,5,0
Flour,ITM01058,KG,raw,0,0
Rice,ITM01059,KG,raw,0,0
Rice,ITM01060,KG,raw,5,0
Salt,ITM01061,KG,raw,5,0
Rice,ITM01062,KG,raw,5,0
Rice,ITM01063,KG,raw,0,0
Flour,ITM01064,KG,raw,5,0
Rice,ITM01065,KG,raw,5,0
Rice,ITM01066,KG,raw,0,0
Wheat,ITM01067,KG,raw,0,0
Flour,ITM01068,KG,raw,5,0
Sugar,ITM01069,KG,raw,0,0
Sugar,ITM01070,KG,raw,5,0
Oil,ITM01071,KG,raw,0,0
Salt,ITM01072,KG,raw,5,0
Rice,ITM01073,KG,raw,0,0
Oil,ITM01074,KG,raw,0,0
Wheat,ITM01075,KG,raw,5,0
Oil,ITM01076,KG,raw,0,0
Sugar,ITM01077,KG,raw,5,0
Sugar,ITM01078,KG,raw,5,0
Oil,ITM01079,KG,raw,0,0
Salt,ITM01080,KG,raw,5,0
Flour,ITM01081,KG,raw,0,0
Flour,ITM01082,KG,raw,5,0
Sugar,ITM01083,KG,raw,5,0
Sugar,ITM01084,KG,raw,5,0
Wheat,ITM01085,KG,raw,5,0
Oil,ITM01086,KG,raw,0,0
Flour,ITM01087,KG,raw,5,0
Rice,ITM01088,KG,raw,0,0
Rice,ITM01089,KG,raw,0,0
Rice,ITM01090,KG,raw,5,0
Oil,ITM01091,KG,raw,0,0
Oil,ITM01092,KG,raw,0,0
Oil,ITM01093,KG,raw,5,0
Oil,ITM01094,KG,raw,5,0
Rice,ITM01095,KG,raw,5,0
Salt,ITM01096,KG,raw,5,0
Salt,ITM01097,KG,raw,5,0
Sugar,ITM01098,KG,raw,5,0
Wheat,ITM01099,KG,raw,0,0
Oil,ITM01100,KG,raw,5,0
Wheat,ITM01101,KG,raw,5,0
Salt,ITM01102,KG,raw,0,0
Sugar,ITM01103,KG,raw,5,0
Oil,ITM01104,KG,raw,5,0
Salt,ITM01105,KG,raw,5,0
Flour,ITM01106,KG,raw,5,0
Sugar,ITM01107,KG,raw,5,0
Flour,ITM01108,KG,raw,0,0
Salt,ITM01109,KG,raw,5,0
Sugar,ITM01110,KG,raw,0,0
Sugar,ITM01111,KG,raw,0,0
Sugar,ITM01112,KG,raw,5,0
Rice,ITM01113,KG,raw,0,0
Rice,ITM01114,KG,raw,5,0
Oil,ITM01115,KG,raw,0,0
Sugar,ITM01116,KG,raw,0,0
Sugar,ITM01117,KG,raw,0,0
Sugar,ITM01118,KG,raw,5,0
Rice,ITM01119,KG,raw,5,0
Salt,ITM01120,KG,raw,5,0
Flour,ITM01121,KG,raw,5,0
Salt,ITM01122,KG,raw,5,0
Wheat,ITM01123,KG,raw,0,0
Sugar,ITM01124,KG,raw,5,0
Rice,ITM01125,KG,raw,0,0
Wheat,ITM01126,KG,raw,5,0
Salt,ITM01127,KG,raw,0,0
Wheat,ITM01128,KG,raw,5,0
Oil,ITM01129,KG,raw,5,0
Salt,ITM01130,KG,raw,0,0
Wheat,ITM01131,KG,raw,5,0
Oil,ITM01132,KG,raw,5,0
Flour,ITM01133,KG,raw,5,0
Flour,ITM01134,KG,raw,5,0
Oil,ITM01135,KG,raw,5,0
Sugar,ITM01136,KG,raw,0,0
Sugar,ITM01137,KG,raw,0,0
Rice,ITM01138,KG,raw,5,0
Salt,ITM01139,KG,raw,5,0
Wheat,ITM01140,KG,raw,0,0
Oil,ITM01141,KG,raw,0,0
Sugar,ITM01142,KG,raw,5,0
Oil,ITM01143,KG,raw,0,0
Flour,ITM01144,KG,raw,5,0
Salt,ITM01145,KG,raw,5,0
Oil,ITM01146,KG,raw,5,0
Sugar,ITM01147,KG,raw,5,0
Wheat,ITM01148,KG,raw,0,0
Flour,ITM01149,KG,raw,0,0
Sugar,ITM01150,KG,raw,5,0
Salt,ITM01151,KG,raw,0,0
Wheat,ITM01152,KG,raw,5,0
Salt,ITM01153,KG,raw,0,0
Salt,ITM01154,KG,raw,5,0
Wheat,ITM01155,KG,raw,0,0
Wheat,ITM01156,KG,raw,5,0
Wheat,ITM01157,KG,raw,5,0
Flour,ITM01158,KG,raw,0,0
Salt,ITM01159,KG,raw,5,0
Rice,ITM01160,KG,raw,0,0
Wheat,ITM01161,KG,raw,0,0
Flour,ITM01162,KG,raw,5,0
Oil,ITM01163,KG,raw,5,0
Oil,ITM01164,KG,raw,0,0
Oil,ITM01165,KG,raw,5,0
Salt,ITM01166,KG,raw,5,0
Oil,ITM01167,KG,raw,0,0
Flour,ITM01168,KG,raw,5,0
Wheat,ITM01169,KG,raw,0,0
Wheat,ITM01170,KG,raw,0,0
Oil,ITM01171,KG,raw,5,0
Wheat,ITM01172,KG,raw,5,0
Salt,ITM01173,KG,raw,5,0
Flour,ITM01174,KG,raw,0,0
Flour,ITM01175,KG,raw,0,0
Oil,ITM01176,KG,raw,5,0
Flour,ITM01177,KG,raw,5,0
Flour,ITM01178,KG,raw,5,0
Sugar,ITM01179,KG,raw,5,0
Salt,ITM01180,KG,raw,5,0
Wheat,ITM01181,KG,raw,0,0
Wheat,ITM01182,KG,raw,0,0
Flour,ITM01183,KG,raw,0,0
Oil,ITM01184,KG,raw,0,0
Sugar,ITM01185,KG,raw,5,0
Rice,ITM01186,KG,raw,5,0
Salt,ITM01187,KG,raw,0,0
Sugar,ITM01188,KG,raw,5,0
Wheat,ITM01189,KG,raw,5,0
Sugar,ITM01190,KG,raw,0,0
Salt,ITM01191,KG,raw,5,0
Flour,ITM01192,KG,raw,5,0
Flour,ITM01193,KG,raw,0,0
Wheat,ITM01194,KG,raw,5,0
Salt,ITM01195,KG,raw,5,0
Flour,ITM01196,KG,raw,0,0
Oil,ITM01197,KG,raw,0,0
Rice,ITM01198,KG,raw,0,0
Flour,ITM01199,KG,raw,0,0
Oil,ITM01200,KG,raw,0,0
Rice,ITM01201,KG,raw,5,0
Salt,ITM01202,KG,raw,5,0
Flour,ITM01203,KG,raw,5,0
Sugar,ITM01204,KG,raw,0,0
Rice,ITM01205,KG,raw,0,0
Oil,ITM01206,KG,raw,5,0
Oil,ITM01207,KG,raw,0,0
Flour,ITM01208,KG,raw,0,0
Salt,ITM01209,KG,raw,5,0
Rice,ITM01210,KG,raw,5,0
Sugar,ITM01211,KG,raw,0,0
Salt,ITM01212,KG,raw,5,0
Wheat,ITM01213,KG,raw,0,0
Oil,ITM01214,KG,raw,0,0
Oil,ITM01215,KG,raw,0,0
Salt,ITM01216,KG,raw,5,0
Salt,ITM01217,KG,raw,5,0
Wheat,ITM01218,KG,raw,5,0
Rice,ITM01219,KG,raw,0,0
Sugar,ITM01220,KG,raw,0,0
Rice,ITM01221,KG,raw,0,0
Rice,ITM01222,KG,raw,5,0
Wheat,ITM01223,KG,raw,0,0
Oil,ITM01224,KG,raw,5,0
Oil,ITM01225,KG,raw,5,0
Sugar,ITM01226,KG,raw,5,0
Wheat,ITM01227,KG,raw,5,0
Sugar,ITM01228,KG,raw,0,0
Wheat,ITM01229,KG,raw,5,0
Flour,ITM01230,KG,raw,5,0
Wheat,ITM01231,KG,raw,0,0
Salt,ITM01232,KG,raw,0,0
Rice,ITM01233,KG,raw,0,0
Oil,ITM01234,KG,raw,5,0
Flour,ITM01235,KG,raw,5,0
Oil,ITM01236,KG,raw,0,0
Wheat,ITM01237,KG,raw,0,0
Oil,ITM01238,KG,raw,0,0
Rice,ITM01239,KG,raw,0,0
Flour,ITM01240,KG,raw,0,0
Sugar,ITM01241,KG,raw,5,0
Salt,ITM01242,KG,raw,0,0
Flour,ITM01243,KG,raw,0,0
Oil,ITM01244,KG,raw,5,0
Oil,ITM01245,KG,raw,5,0
Wheat,ITM01246,KG,raw,0,0
Wheat,ITM01247,KG,raw,0,0
Oil,ITM01248,KG,raw,5,0
Sugar,ITM01249,KG,raw,5,0
Rice,ITM01250,KG,raw,5,0
Rice,ITM01251,KG,raw,5,0
Sugar,ITM01252,KG,raw,0,0
Oil,ITM01253,KG,raw,0,0
Wheat,ITM01254,KG,raw,0,0
Flour,ITM01255,KG,raw,0,0
Sugar,ITM01256,KG,raw,0,0
Oil,ITM01257,KG,raw,5,0
Sugar,ITM01258,KG,raw,0,0
Oil,ITM01259,KG,raw,5,0
Rice,ITM01260,KG,raw,5,0
Rice,ITM01261,KG,raw,5,0
Rice,ITM01262,KG,raw,0,0
Rice,ITM01263,KG,raw,0,0
Wheat,ITM01264,KG,raw,5,0
Wheat,ITM01265,KG,raw,0,0
Oil,ITM01266,KG,raw,0,0
Salt,ITM01267,KG,raw,5,0
Salt,ITM01268,KG,raw,5,0
Rice,ITM01269,KG,raw,5,0
Wheat,ITM01270,KG,raw,5,0
Sugar,ITM01271,KG,raw,0,0
Wheat,ITM01272,KG,raw,0,0
Salt,ITM01273,KG,raw,5,0
Salt,ITM01274,KG,raw,0,0
Salt,ITM01275,KG,raw,5,0
Salt,ITM01276,KG,raw,0,0
Salt,ITM01277,KG,raw,5,0
Sugar,ITM01278,KG,raw,0,0
Salt,ITM01279,KG,raw,5,0
Rice,ITM01280,KG,raw,5,0
Rice,ITM01281,KG,raw,0,0
Salt,ITM01282,KG,raw,5,0
Wheat,ITM01283,KG,raw,5,0
Sugar,ITM01284,KG,raw,5,0
Oil,ITM01285,KG,raw,0,0
Oil,ITM01286,KG,raw,5,0
Flour,ITM01287,KG,raw,5,0
Oil,ITM01288,KG,raw,5,0
Rice,ITM01289,KG,raw,5,0
Sugar,ITM01290,KG,raw,5,0
Flour,ITM01291,KG,raw,0,0
Oil,ITM01292,KG,raw,0,0
Oil,ITM01293,KG,raw,5,0
Oil,ITM01294,KG,raw,0,0
Flour,ITM01295,KG,raw,5,0
Oil,ITM01296,KG,raw,5,0
Flour,ITM01297,KG,raw,5,0
Sugar,ITM01298,KG,raw,5,0
Wheat,ITM01299,KG,raw,0,0
Rice,ITM01300,KG,raw,5,0
Wheat,ITM01301,KG,raw,5,0
Wheat,ITM01302,KG,raw,0,0
Wheat,ITM01303,KG,raw,5,0
Flour,ITM01304,KG,raw,0,0
Flour,ITM01305,KG,raw,0,0
Rice,ITM01306,KG,raw,0,0
Flour,ITM01307,KG,raw,0,0
Wheat,ITM01308,KG,raw,0,0
Salt,ITM01309,KG,raw,0,0
Flour,ITM01310,KG,raw,5,0
Oil,ITM01311,KG,raw,0,0
Salt,ITM01312,KG,raw,0,0
Salt,ITM01313,KG,raw,0,0
Oil,ITM01314,KG,raw,0,0
Rice,ITM01315,KG,raw,5,0
Oil,ITM01316,KG,raw,0,0
Salt,ITM01317,KG,raw,5,0
Flour,ITM01318,KG,raw,5,0
Salt,ITM01319,KG,raw,5,0
Wheat,ITM01320,KG,raw,5,0
Rice,ITM01321,KG,raw,5,0
Flour,ITM01322,KG,raw,5,0
Wheat,ITM01323,KG,raw,5,0
Rice,ITM01324,KG,raw,0,0
Sugar,ITM01325,KG,raw,5,0
Salt,ITM01326,KG,raw,5,0
Rice,ITM01327,KG,raw,0,0
Oil,ITM01328,KG,raw,0,0
Salt,ITM01329,KG,raw,5,0
Rice,ITM01330,KG,raw,5,0
Wheat,ITM01331,KG,raw,0,0
Sugar,ITM01332,KG,raw,5,0
Oil,ITM01333,KG,raw,0,0
Sugar,ITM01334,KG,raw,0,0
Salt,ITM01335,KG,raw,0,0
Rice,ITM01336,KG,raw,0,0
Flour,ITM01337,KG,raw,0,0
Wheat,ITM01338,KG,raw,0,0
Sugar,ITM01339,KG,raw,5,0
Wheat,ITM01340,KG,raw,0,0
Salt,ITM01341,KG,raw,5,0
Flour,ITM01342,KG,raw,0,0
Wheat,ITM01343,KG,raw,5,0
Oil,ITM01344,KG,raw,0,0
Flour,ITM01345,KG,raw,5,0
Flour,ITM01346,KG,raw,0,0
Wheat,ITM01347,KG,raw,5,0
Flour,ITM01348,KG,raw,5,0
Flour,ITM01349,KG,raw,5,0
Wheat,ITM01350,KG,raw,0,0
Sugar,ITM01351,KG,raw,0,0
Wheat,ITM01352,KG,raw,0,0
Flour,ITM01353,KG,raw,5,0
Wheat,ITM01354,KG,raw,0,0
Sugar,ITM01355,KG,raw,0,0
Rice,ITM01356,KG,raw,5,0
Wheat,ITM01357,KG,raw,0,0
Salt,ITM01358,KG,raw,0,0
Flour,ITM01359,KG,raw,5,0
Oil,ITM01360,KG,raw,0,0
Wheat,ITM01361,KG,raw,5,0
Flour,ITM01362,KG,raw,0,0
Salt,ITM01363,KG,raw,5,0
Salt,ITM01364,KG,raw,0,0
Wheat,ITM01365,KG,raw,0,0
Sugar,ITM01366,KG,raw,5,0
Wheat,ITM01367,KG,raw,0,0
Rice,ITM01368,KG,raw,5,0
Sugar,ITM01369,KG,raw,5,0
Oil,ITM01370,KG,raw,5,0
Sugar,ITM01371,KG,raw,0,0
